E_0,PX_0,PY_0,PZ_0,E_1,PX_1,PY_1,PZ_1,E_2,PX_2,PY_2,PZ_2,E_3,PX_3,PY_3,PZ_3,is_signal_new
61.093243,39.959747,-40.309845,22.5991,47.76814,18.25878,-43.089428,9.576714,47.00533,28.604788,-32.231083,18.772968,41.538544,26.774986,-27.608957,15.693825,1
95.73576,-56.454002,66.87896,38.80059,82.60968,-74.32721,35.51763,6.1905046,42.72379,-37.082096,21.215166,0.39657024,39.896908,-32.226585,23.41958,-2.1756978,1
68.43619,58.459335,25.151608,25.16774,62.80433,59.755013,19.198538,-2.2667902,45.293182,38.478065,16.510769,17.271519,37.270363,35.46079,11.393107,-1.3451953,1
146.58318,-58.470425,106.2976,-82.27184,72.13569,-29.345823,52.013042,-40.460144,64.10839,-19.65992,50.102943,-34.829132,39.921173,-20.1255,25.52188,-23.17969,1
120.927,-13.859381,110.11091,48.029617,116.22234,-2.1934302,91.30244,71.87968,114.92318,-4.5193434,90.58303,70.58065,67.20793,-7.3010902,61.48566,26.136448,1
150.93118,47.6935,-138.3801,36.830734,91.10628,22.690765,-73.826225,48.32361,42.2752,11.544105,-34.60916,21.357254,39.81049,9.20052,-34.862766,16.8764,1
308.4726,253.37265,58.650505,-165.88478,143.69012,111.203316,34.810028,-84.07697,67.96952,52.418667,16.960285,-39.80563,22.31899,16.60274,3.378593,-14.5283,0
141.50826,-107.726776,-77.68222,-48.836487,67.26225,-54.23941,-32.481487,-22.961937,52.029793,-43.58049,-22.779701,-16.997812,41.89832,-34.008003,-20.108782,-13.948539,0
79.54932,-0.87315065,46.067486,64.846886,67.44719,-2.4486644,39.59029,54.550312,66.21364,1.1340734,38.18579,54.081467,70.297455,-15.135788,30.541382,61.480602,0
141.30743,24.307854,136.95221,24.920116,93.41572,11.294926,92.23887,9.534853,87.564926,15.194751,84.93103,14.948418,42.22579,7.129451,40.979744,7.2697144,0
217.4129,160.60846,84.62691,119.63101,103.21288,76.63826,37.525597,58.06295,100.29074,74.79981,37.349228,55.39185,21.176954,15.719428,8.178589,11.596279,0
421.68274,-134.09818,-262.863,-301.22592,289.4808,-91.460396,-190.44589,-197.90019,43.661674,-13.832892,-27.163973,-31.258783,32.32614,-9.893002,-20.505766,-22.948236,0
369.29428,81.58053,-245.98297,-263.08792,94.76297,19.49154,-68.107735,-62.939938,56.61377,13.930671,-50.814995,-20.709707,48.05287,9.79883,-34.527214,-31.952042,0
90.247345,-51.126312,-74.22617,-4.5998816,70.27268,-39.69494,-57.86113,-3.8277128,56.008266,-35.27088,-43.353397,-3.6570127,46.99639,-37.263958,-24.130676,-15.419754,0
91.54268,-68.88336,56.17286,-21.903292,84.86468,-57.657253,57.510105,-23.879751,83.87693,-70.0148,40.465656,-22.266518,70.808624,-48.107536,47.98476,-19.924572,0
127.30024,37.24819,-79.291405,92.36231,77.79165,21.840355,-46.140953,58.69883,59.657555,-5.8205357,-38.04327,45.583496,51.981377,-3.084878,-32.181843,40.704742,0
103.57842,-5.830878,-72.99523,73.25426,98.795815,-39.929176,-55.177074,71.566505,67.31817,-27.17525,-38.15276,48.34882,56.6185,-23.904318,-31.516447,40.50866,1
118.339806,-84.15314,28.29309,78.24359,79.51118,-47.01355,38.58015,51.218407,77.640305,-44.981827,37.882847,50.69065,41.709682,-29.837221,9.213153,27.650599,1
233.92712,103.59528,12.997967,209.3346,100.99134,57.01351,3.6028183,83.28104,72.70628,42.461258,-0.10432968,59.01893,81.06422,35.7847,4.39809,72.605225,1
166.5358,-17.499874,-144.79721,80.38467,71.12426,-12.61028,-63.637455,29.153301,53.359314,-31.985167,-41.25211,11.064761,27.756378,-0.5271434,-23.932682,14.048679,1
74.746254,49.060482,8.866555,-55.69071,56.573128,48.890675,-4.556796,-28.097267,44.773335,27.45113,-18.987656,-29.842184,43.959255,27.48593,1.0642462,-34.290047,1
97.28025,19.349213,-80.43767,-51.17457,110.43835,50.063732,-65.2006,-73.75047,103.928505,47.25218,-61.268044,-69.387276,86.49204,17.557352,-72.46934,-43.82701,1
65.571724,-50.890392,20.18166,36.09043,66.43682,-47.71857,24.65611,39.10071,91.82717,-46.29445,20.16902,76.695915,49.217438,-35.44506,15.605307,30.372328,1
95.23313,55.523075,-72.49661,27.032932,76.06734,44.34898,-57.906567,21.592518,51.78634,26.995335,-41.801968,14.34128,45.13795,23.11286,-36.667156,12.599596,1
173.15561,27.687073,161.84163,-54.987072,71.663185,16.390087,68.170296,-14.825249,57.04029,-12.817791,45.949013,-31.272787,37.30699,8.994471,35.442287,-7.399676,1
183.47565,-39.598106,-179.14838,1.0792358,126.25525,-27.24868,-123.27752,0.7426554,70.80142,-22.868998,-64.833595,-16.924982,40.10967,-12.225512,-37.079964,-9.186876,1
538.9383,267.85385,208.61142,-418.55716,322.6194,173.05313,103.246826,-251.9444,20.152048,10.677457,5.8596106,-16.054966,17.380161,9.273563,5.9781194,-13.428816,0
382.84195,184.6241,16.790129,-334.96268,150.52078,71.12285,4.395568,-132.5848,141.42595,66.21416,3.3101099,-124.924095,87.49403,41.0983,2.394979,-77.20363,0
626.0183,225.81508,205.70383,546.4361,333.24097,120.22253,110.02961,290.6709,102.489555,37.121395,33.971638,89.28628,82.681465,28.894905,29.84923,71.48659,0
230.44888,-131.8636,-26.553009,-187.11925,113.6349,-61.365658,-21.448376,-93.20469,79.26987,-43.11194,-9.555578,-65.83133,69.84798,-37.23583,-13.011927,-57.644802,0
128.62958,-114.10093,3.482284,-59.282547,86.19882,-76.67042,2.2030416,-39.332314,73.69723,-69.72241,-5.2055387,-23.301687,54.559555,-50.59956,8.116757,-18.722925,0
488.4901,-38.586903,221.70354,-433.56796,172.1051,-13.6673355,78.07536,-152.76651,121.642044,-0.4447437,53.69887,-109.14678,95.41384,-16.7464,49.054783,-80.1061,0
128.04253,120.363014,-7.3548923,-43.052757,97.286156,90.96032,-9.202758,-33.258484,83.149605,78.04652,-7.777458,-27.606337,72.811066,68.569145,-6.316793,-23.660559,0
277.3803,-37.919228,-274.33646,-15.540038,39.197456,-5.393697,-38.73742,-2.6001995,33.32254,-2.536754,-33.225315,-0.18700497,29.676466,-4.657908,-29.273504,-1.4347367,0
45.60238,42.778397,-5.636398,14.7586155,43.93899,40.536148,-3.3375049,16.622784,37.975475,35.22608,-6.6980457,12.505839,37.80227,34.87468,-2.8713737,14.301168,0
134.02693,-111.27992,-48.67567,56.662815,47.739506,-28.836264,-35.758923,12.993441,31.38417,-25.606209,-12.502504,13.152019,26.631939,-19.611557,-15.338935,9.453257,0
386.95862,186.30627,20.397844,338.54227,222.79204,110.456154,11.030103,193.16849,168.5267,79.439606,8.660919,148.37651,94.92488,46.839966,6.066929,82.34041,0
309.3486,-39.915405,302.1471,-53.013756,84.810974,-10.352372,82.75677,-15.39635,73.66707,-10.206164,71.8677,-12.558094,34.168194,-4.0114493,33.37467,-6.12415,0
319.49423,15.990588,-159.73618,-276.234,303.4834,17.898928,-146.43398,-265.21478,160.43158,7.851872,-80.46802,-138.56961,159.93596,7.928379,-80.33423,-138.06905,0
163.54547,155.15862,36.925594,36.18601,102.98949,89.980194,37.31808,33.432922,85.766396,76.719986,24.109505,29.81024,77.33478,69.17771,21.739323,26.879623,0
221.54686,-121.13368,177.0634,55.300957,105.604774,-57.74859,85.782265,21.4213,48.339405,-28.61329,38.25798,7.369161,35.917362,-18.99822,29.547358,7.4885354,0
125.30545,-88.173584,-54.34638,70.52196,124.90669,-87.23681,-52.045464,72.68212,96.96741,-69.8013,-34.08127,58.042423,50.327415,-35.254154,-21.039278,29.109144,0
229.42607,92.52526,-132.46626,-162.87445,99.46809,42.364365,-51.560013,-73.76128,77.13508,31.381819,-44.773663,-54.408836,37.86111,16.202599,-21.710587,-26.449762,0
511.5625,188.19878,-14.590874,-475.46243,476.19345,173.23123,-16.344166,-443.2652,163.72725,59.75915,-5.1817384,-152.3437,125.068726,45.327538,-4.2285933,-116.489136,0
171.04596,151.27016,36.0598,-71.23028,57.76528,50.67156,13.129669,-24.430159,42.74853,38.13366,8.305158,-17.443775,41.82501,36.62343,9.149791,-18.00936,0
110.54582,51.006737,-95.60514,-21.87118,68.91084,28.253933,-60.144836,-18.248793,65.20921,19.250486,-60.537678,14.725798,65.42289,27.348927,-56.54476,-18.299746,0
280.94147,161.84714,-115.897896,198.2455,80.21546,48.818424,-33.273846,54.259872,77.45531,48.257023,-30.939905,52.08941,69.061646,42.60568,-28.189686,46.47159,0
224.8343,88.59989,-151.20992,140.84064,169.0232,64.87523,-112.81651,107.853966,83.57221,34.784515,-55.551105,51.850044,60.163555,25.325504,-40.08491,37.033394,0
422.22495,-40.137035,241.5267,343.98804,249.20717,-9.338282,141.5348,204.9022,55.542942,-1.9208306,31.733173,45.54486,49.22416,-2.1350238,28.112003,40.35065,0
130.92389,18.653013,-125.8833,30.765614,56.144257,3.2213805,-54.58906,12.721428,45.239594,2.9108884,-44.02496,9.997525,42.70807,2.6142244,-41.40424,10.1407,0
154.90845,80.89788,53.933178,120.59591,117.30218,61.25875,40.84012,91.3195,71.69215,33.715466,28.199905,56.63741,69.44201,33.973003,21.09125,56.773113,0
111.40206,50.45145,-99.201584,4.9107485,50.912994,22.91111,-44.844128,7.4978623,45.190544,19.140211,-40.60363,5.2137103,39.05821,16.636446,-35.041702,4.5663357,0
148.48286,50.226334,-88.84429,-107.84791,85.26501,22.415888,-56.39154,-59.896942,55.199654,13.99158,-35.766426,-39.648457,49.67425,11.382027,-30.68823,-37.365936,0
285.28653,-76.71383,58.75471,268.42368,255.60735,-75.85729,45.868656,239.7433,229.33638,-66.960266,43.202938,215.04651,174.3274,-52.378113,31.22873,163.31363,0
380.31693,-203.2627,-81.7591,310.87085,143.48103,-76.86978,-31.371466,117.01998,136.43486,-72.93453,-29.046595,111.58548,84.82653,-45.235603,-18.314312,69.382034,0
150.75659,71.98817,130.66609,-21.71702,77.64355,37.075768,67.29642,-11.184828,47.312874,20.60048,42.452213,-3.4551253,35.575848,14.660255,31.83659,-6.0950246,0
68.32512,-12.905901,62.487976,-24.43385,64.576965,-20.301388,56.632423,-23.469269,67.98852,-14.297836,52.90845,-40.23315,42.378468,-8.309746,38.878017,-14.675912,1
120.08823,-2.0425596,-100.54604,-65.63157,87.72533,-1.0536604,-70.08209,-52.755318,77.24985,-1.0187618,-65.12421,-41.537197,45.205925,12.293443,-40.293697,-16.3971,1
70.23125,55.0814,-41.621357,12.889129,56.617355,39.022346,-28.648354,29.360744,37.676327,29.34105,-22.597923,6.9240317,57.25677,32.02552,-16.604605,44.463367,1
133.66272,39.79159,-95.946686,84.122444,131.93503,72.75605,-69.78839,85.10575,104.28191,57.166,-54.946087,67.73252,93.43945,46.382572,-54.291634,60.26613,1
264.03033,-204.30885,86.004845,143.4332,76.52254,-44.39879,13.871838,60.761986,47.317326,-34.212532,16.836922,28.016956,31.64692,-19.296137,5.6101527,24.448166,1
95.06613,74.64369,-29.20978,51.11436,87.76411,63.545734,-8.333756,59.95854,63.546246,45.406136,-26.091427,35.995075,57.541344,41.18666,-23.931543,32.279194,1
390.6663,-216.31975,-65.42068,318.6629,131.85208,-74.66509,-15.764303,107.52479,72.96745,-41.83383,-8.2593,59.211174,95.513565,-40.87242,-4.0226874,86.23285,1
101.9381,93.977806,9.074562,38.43439,78.2226,68.10846,36.6466,11.706392,34.858383,32.106567,2.8075812,13.281299,27.28745,20.686583,17.325588,4.0613203,1
89.2142,-46.004875,67.77039,-35.35391,62.241497,-26.071774,50.424015,-25.528122,26.228819,-24.238253,9.4463825,-3.3502185,25.104372,-11.872442,19.835203,-9.789758,1
118.24302,81.71336,-52.02341,-67.80783,82.97923,46.616394,-59.58394,-34.091335,83.04842,37.557705,-63.3112,-38.446735,66.61531,24.795454,-56.36282,-25.416878,1
428.7294,-162.84499,6.355723,396.54764,177.25385,-64.250145,6.1485605,165.08495,130.80962,-47.773434,3.587299,121.72094,114.09217,-41.450817,2.1330884,106.27466,0
232.89519,11.98552,137.66544,-187.4693,114.15467,4.5798063,68.475174,-91.22207,98.35196,1.4340488,62.076427,-76.27299,82.7153,1.3715674,50.318073,-65.6356,0
348.09415,-147.94339,5.9406595,-315.0349,202.08723,-92.46312,6.8598223,-179.5627,175.9072,-77.48514,5.119334,-157.83913,116.875694,-53.415146,3.864401,-103.88367,0
411.1349,-201.23576,183.97098,307.71863,87.24541,-49.020084,42.44261,58.373085,42.59065,-20.729897,16.863314,33.164192,20.3673,-12.258468,11.090679,11.8976345,0
130.15498,100.08159,79.43503,-24.780447,66.3272,53.914795,11.428639,-36.90364,23.26698,16.426514,15.695165,-5.0183406,26.148378,20.442616,7.349464,-14.554125,0
49.547413,44.240063,20.507936,-8.785664,46.70038,42.8287,16.37239,-8.864111,42.373642,38.554802,15.467486,-8.355226,40.051434,36.820255,13.911554,-7.406396,0
458.6008,-147.2444,-79.14428,427.04797,373.54572,-132.09212,-56.82502,344.75934,194.63345,-62.387985,-33.024063,181.38173,178.07384,-57.094765,-30.438751,165.90347,0
90.41678,36.209133,71.11243,42.510174,57.04177,36.29095,40.55708,17.083725,55.701916,22.362387,43.99754,25.823315,52.882282,16.587143,43.960003,24.26769,0
282.52838,-263.8065,-101.1353,0.25586566,48.23227,-44.324394,-18.952835,1.577932,39.425762,-36.440964,-15.01804,0.9514053,35.81768,-32.77534,-14.413333,0.96907496,0
198.85124,172.1258,6.1787987,-99.379814,83.07973,71.92375,3.0209494,-41.47396,55.219204,48.710484,1.6276437,-25.957659,55.442375,48.213875,2.0322995,-27.297417,0
265.58496,6.595804,101.51578,-245.32918,177.43823,13.723923,90.408585,-152.06007,169.18852,8.638034,64.1968,-156.29752,219.29245,8.642262,53.924522,-212.38324,1
186.81374,-138.07753,-36.125305,-120.53602,145.70036,-83.05645,-11.880306,-119.117935,83.8359,-61.96468,-16.211857,-54.092625,29.935751,-24.669575,9.585402,-13.988616,1
105.17902,-40.944363,-79.03594,-56.031296,74.76893,-24.226124,-59.854294,-37.6955,76.10204,-39.734055,-46.047337,-45.742424,49.956017,-26.792738,-29.319836,-30.300165,1
176.12761,-119.22152,-8.050163,-129.39226,73.36022,-41.71149,-1.4674983,-60.330093,68.7009,-39.82427,-2.1053193,-55.941116,52.710857,-36.149525,-1.9904983,-38.31037,1
106.70809,-11.35397,71.77109,-78.14484,102.06891,-17.918943,44.81667,-89.93575,89.896835,-14.328631,37.15919,-80.59358,59.8272,-10.262403,25.387405,-53.19264,1
81.73531,-68.50245,-12.973367,42.65874,79.64196,-66.6159,-11.735986,42.04083,60.99527,-57.95984,-17.289297,7.884161,65.03413,-56.030136,-13.341689,30.200346,1
144.90497,124.1371,-72.270744,19.088484,66.130455,60.34777,-25.538876,8.896574,29.082333,27.342308,-9.364371,-3.2386472,26.748026,23.958298,-10.211653,6.09746,1
296.31522,0.22923023,204.70479,-214.23961,102.08543,-0.11001923,71.18252,-73.174255,46.73308,4.1776843,28.1961,-37.033875,49.870846,1.3286004,25.806952,-42.65369,1
248.43176,-126.56086,18.62542,212.96428,131.79811,-66.84049,10.123241,113.139786,219.19604,-63.76728,-1.59704,209.70953,122.79871,-60.55021,-19.951117,104.95308,1
144.88124,-118.603676,80.71442,20.221895,128.32217,-100.44628,78.568985,-14.284252,64.501274,-50.128265,39.960335,-7.1234045,51.54695,-43.485374,26.684044,7.3533945,1
106.48086,37.758465,-98.22684,16.246845,103.08012,36.97724,-94.97372,15.433308,42.780376,15.597182,-39.27485,6.661432,37.94444,12.979234,-35.206905,5.6386156,1
259.242,-17.80222,213.73526,145.62535,68.59623,-4.7105217,56.555004,38.532913,53.01003,10.142592,35.954952,37.60894,49.05927,8.528484,34.08571,34.23801,1
166.75786,-152.92023,66.0177,-8.077784,76.76419,-69.25047,32.872173,-4.066087,60.616898,-53.330643,26.15094,12.098727,41.56643,-37.76417,17.140272,-2.8011177,1
146.49957,-56.79677,134.70345,-9.551472,105.91038,-46.4134,95.080376,-4.746162,77.49974,-30.598093,70.99456,-5.453313,45.970703,-17.744667,42.270107,-3.4161854,1
173.26202,119.87922,102.92894,-71.093864,112.93625,77.69884,66.400566,-48.046352,45.475185,29.453926,24.023403,-24.966675,36.37033,24.380999,22.25125,-15.272515,1
174.08534,114.315254,51.647495,120.70736,77.45591,52.350967,20.48301,53.284527,76.902756,51.845154,20.40126,53.008507,62.47313,42.498997,16.76756,42.60958,1
153.32373,-102.33237,29.789497,110.22178,94.45564,-63.284565,19.502312,67.35423,81.73896,-55.00977,15.234844,58.50711,63.81663,-42.378143,12.987754,45.912674,1
73.63246,26.209356,46.64193,50.58992,69.776566,16.853338,42.017822,53.096485,56.707603,27.76114,29.544773,39.6507,59.13284,30.099653,26.007795,43.752693,1
151.27036,-120.22194,82.236145,-40.8243,112.09436,-89.08686,60.93863,-30.251623,48.198956,-45.949013,14.014902,3.9255772,35.25212,-33.942074,9.520759,-0.05266202,1
771.9406,-296.3256,-17.922462,-712.57434,241.28136,-77.69204,-32.727165,-226.07426,141.23914,-41.284523,15.431736,-134.18623,91.72575,-33.53241,-0.18686028,-85.37656,1
376.14236,-113.66062,122.02496,-337.15613,263.17462,-78.11412,84.67564,-236.62016,207.63321,-71.450554,64.46988,-183.98369,181.11757,-54.683605,58.57737,-162.42528,0
239.17224,-15.914142,224.9929,79.55057,52.141827,-7.6423655,48.764797,16.803535,48.63047,-2.4005222,45.68009,16.50726,35.910137,-0.8437885,34.07133,11.312396,0
222.62958,-100.39801,-176.25328,91.754845,67.51139,-30.560251,-53.209274,28.153727,48.19086,-23.510937,-40.445316,11.565956,44.27157,-25.8197,-33.813293,12.246474,0
450.00964,28.799658,321.52344,-313.5314,239.4733,7.2086873,176.30214,-161.90445,79.906425,2.331613,58.6714,-54.196568,22.941757,0.45674077,16.7966,-15.620175,0
606.1853,-78.278076,-204.05077,-565.41705,298.0148,-48.672024,-100.426285,-276.33026,214.45206,-31.60996,-74.83038,-198.47142,154.71907,-34.986515,-42.24158,-144.67061,0
118.07623,-6.9220705,-84.456276,-82.22663,105.52159,-17.67648,-74.17291,-72.94332,96.4419,-20.150507,-65.97929,-67.392365,59.536762,-3.4902678,-42.584805,-41.460564,0
385.3515,-260.70135,-74.76285,-273.75372,86.04902,-58.023624,-16.522997,-61.35701,45.23113,-30.386705,-8.144543,-32.49876,42.732594,-28.645033,-7.5212984,-30.805302,0
279.3877,135.66432,-53.53982,-238.29848,150.7018,72.151985,-28.28144,-129.24892,138.514,65.149994,-27.18161,-119.17537,80.199905,39.526432,-15.33877,-68.076485,0
138.42769,-82.002975,-111.39057,-5.46606,106.8522,-87.34216,-59.529602,-15.651396,101.485954,-61.2821,-80.867966,-2.0676336,91.911736,-48.59189,-77.575424,8.285477,0
527.4301,169.95897,87.82915,491.5104,302.25348,103.914825,44.605507,280.30203,219.43947,75.50622,32.296474,203.49307,137.5162,48.40269,19.127947,127.28711,0
193.92352,-102.621796,-50.21279,156.69644,141.66165,-73.346825,-27.484324,118.03762,127.03477,-66.25593,-24.697783,105.536736,106.48618,-54.37686,-21.673862,88.95341,0
103.516075,57.55439,-81.23107,28.365187,108.49771,33.450806,-91.46987,47.812767,49.340015,27.69875,-38.290794,14.178553,37.21249,23.101118,-26.31452,12.595781,0
577.88275,74.41261,147.40851,-553.7887,542.9785,69.70126,138.42162,-520.39105,272.1936,35.108997,69.32899,-260.86435,122.65204,15.420198,31.350023,-117.5709,0
376.3435,-156.70712,-337.4932,-56.352882,54.69319,-22.4632,-48.918736,-9.680262,26.558495,-14.70353,-21.72799,-4.129687,23.020922,-12.079036,-19.316708,-3.3052316,0
522.32465,222.10123,106.58169,-460.58054,420.94492,183.98207,73.090294,-371.48758,60.552776,25.152561,11.872465,-53.786915,36.423584,14.217217,9.536675,-32.14965,0
182.5038,111.269806,143.34392,-19.472752,109.874214,64.75323,88.73546,-2.319883,65.73575,40.34097,51.445255,-6.868767,42.238148,24.358057,33.857517,-6.6644464,0
172.4598,-136.04497,-20.586668,-103.972755,128.01248,-102.99892,-30.856564,-69.47152,103.855644,-83.41315,-14.640401,-60.115723,95.377,-76.34564,-14.00081,-55.42646,0
474.85718,178.09613,48.86101,-437.47424,176.4581,66.1048,18.450811,-162.5644,125.13643,49.322067,9.130902,-114.643295,116.18198,43.637897,12.089905,-106.994484,0
73.39302,15.2883415,64.46628,-31.573736,41.51642,9.384509,40.174202,-4.64514,39.85235,7.669642,39.097584,-0.87482905,43.166794,9.007023,38.157036,-18.063396,0
477.74908,244.21931,-143.26134,384.80814,214.3319,100.91643,-73.13752,174.37012,111.47361,51.817455,-38.94467,90.68974,25.163256,11.039403,-8.526046,20.943436,0
80.85834,6.1159945,-69.76012,40.42513,77.03675,44.581963,-52.291225,34.82438,67.79348,18.955004,-62.001125,19.81223,35.7103,9.984571,-32.65917,10.436116,1
89.14292,-10.191362,-86.1497,-20.514057,67.78961,-6.578054,-60.099056,-30.663715,59.16719,-7.6560464,-57.79928,-10.069007,60.88403,-5.9079623,-53.9769,-27.540071,1
246.04195,60.577946,-183.53142,152.2602,119.67009,15.22799,-64.80275,99.44668,52.833195,13.400844,-39.51122,32.413383,48.913345,12.171549,-36.339516,30.394215,1
104.10617,95.178665,37.550346,-19.21167,77.03699,70.297775,28.257286,-13.94438,71.42084,65.38537,25.577774,-13.094555,64.85521,58.98419,24.134892,-12.023727,1
76.21609,-7.092776,75.549065,7.1360354,65.16997,-17.469994,54.42701,-31.29896,39.195614,-2.9014983,38.959423,3.1687436,38.143555,-10.225073,31.855772,-18.319077,1
158.95993,-65.01706,71.95685,125.94941,170.06468,-76.23801,33.015118,148.39058,86.58263,-38.010056,39.13168,67.23466,112.64208,-49.87245,20.096415,98.98036,1
512.77563,153.02394,68.43389,-484.6022,145.08012,61.366985,35.70009,-126.52209,107.51466,45.59622,27.717112,-93.33889,148.74796,45.57928,19.181223,-140.28745,1
104.91795,-92.514435,27.513172,41.132492,93.47409,-82.32775,23.096804,37.763527,74.55239,-67.44864,14.104861,28.456863,44.854317,-39.497295,10.871544,18.266983,1
228.32108,156.83052,82.536285,143.95299,101.55799,70.895065,35.942127,63.214546,63.739887,45.396473,21.854115,39.042683,49.902428,35.185513,18.178648,30.360647,1
131.39406,24.570427,117.075424,54.351063,62.823196,33.727108,42.117085,32.177437,55.122787,27.354141,41.646446,23.576391,38.80888,26.25914,24.272781,15.080411,1
206.69112,-67.38429,112.29709,-159.90604,138.81343,-45.577557,75.664764,-107.08267,106.57444,-34.62553,57.82425,-82.55628,72.3005,-41.089176,36.3696,-47.077534,1
340.65338,61.006107,220.65546,252.25812,57.5716,27.876802,41.080093,29.15132,32.615498,16.238363,22.12961,17.617224,33.019814,6.7360835,26.106287,19.062927,1
290.19128,96.756,19.283274,-272.9055,258.11243,86.31784,17.007969,-242.65611,318.9294,54.257225,53.179764,-309.74835,169.2114,58.361553,6.9772124,-158.67496,1
300.18567,-207.5899,31.37506,-214.55412,178.67744,-124.116905,0.7447639,-128.53041,53.142277,-36.429253,5.5431585,-38.292095,23.653149,-17.262949,0.79681605,-16.150145,1
127.91203,120.36446,19.220354,-38.787395,81.81975,65.22439,35.480156,-34.371616,40.094913,36.589138,11.131877,-12.0381975,40.521187,37.28707,7.810207,-13.807297,1
114.20362,105.2163,25.068726,36.65453,67.987656,62.728237,14.5893,21.786283,47.615883,44.363358,14.401634,9.579025,45.303352,40.589314,14.241713,14.215309,1
181.86484,-94.05857,-80.22484,-133.38582,58.232773,-27.757055,-27.59185,-43.119503,48.86922,-22.476437,-27.48301,-33.581165,64.331696,-20.042038,-27.835264,-54.42501,1
175.3407,-95.38765,-72.28732,-128.14093,117.04906,-63.72279,-5.5874615,-98.02381,102.604164,-54.497967,-6.0700307,-86.7222,73.931694,-41.11326,-26.785847,-55.30021,1
69.68925,27.936106,58.02085,-26.641052,29.244888,13.132086,23.969757,-10.404932,28.553373,11.446099,23.772549,-10.915484,25.449482,-6.5648894,22.9345,-8.864936,1
172.49852,-117.60341,-109.27741,63.115974,114.60097,-35.02349,-80.82891,73.30364,41.78628,-28.488413,-26.471512,15.289301,41.090904,-15.42942,-26.688154,27.16869,1
94.9347,30.201475,84.69051,30.462841,78.87953,22.217787,70.198235,28.29414,58.973976,18.594353,52.424793,19.591356,45.57151,11.111206,43.73652,6.3577027,1
223.49455,-153.0886,13.504763,-162.26927,141.41415,-96.434875,9.023666,-103.03811,125.15529,-85.98341,8.838131,-90.51291,28.230019,-19.274565,1.9787478,-20.5307,1
245.2658,87.96829,-131.76358,187.23047,111.15733,44.737797,-59.946327,82.224815,55.416748,17.26663,-28.435242,44.32061,47.32775,23.469637,-7.624533,40.38513,1
157.42766,-137.28452,-1.421783,-77.035126,112.24776,-96.50567,-14.066341,-55.572952,92.75131,-55.77581,-22.636406,-70.56528,47.471947,-30.062878,-28.766674,-22.853613,1
239.1684,-113.84541,-7.3406377,210.20671,91.480934,-43.657345,-3.1350737,80.33037,79.35105,-39.58997,14.049342,67.31894,65.86452,-38.800236,13.843407,51.39102,1
219.16513,-80.8475,-84.19276,185.49559,207.41031,-76.97402,-80.68418,174.8831,157.20886,-58.80553,-60.359997,132.71475,131.69214,-54.347298,-47.18676,110.28417,1
183.85286,66.77073,72.587425,155.15994,113.56321,56.479267,17.177053,97.013626,104.16138,36.022022,43.05601,87.7393,91.214615,30.244995,36.778328,77.7991,1
198.49643,-39.39502,-104.68712,163.98009,61.275955,-4.1700897,-43.832905,42.614895,57.345127,-5.5030923,-40.198875,40.524437,51.762974,-4.099361,-37.722164,35.208508,1
99.26884,-89.12988,28.825193,-32.8523,112.77373,-80.2162,30.598358,-73.12328,72.45158,-51.534966,19.65794,-46.978115,57.913174,-35.72767,35.097782,-29.079462,1
225.69948,-106.728676,-134.9099,-146.11148,119.10163,-55.547615,-73.904106,-75.08558,112.48294,-13.156779,-83.923584,-73.73021,43.08253,-20.677166,-25.756037,-27.661993,1
246.18178,51.98784,-140.02364,195.69394,224.18129,84.746346,-81.73722,190.77298,161.16446,81.92555,-67.18073,121.44519,123.52791,47.916405,-45.23173,104.48566,1
491.72144,-137.54372,206.70294,424.4356,96.62784,0.33617198,56.30545,78.52721,82.9114,-3.2012763,46.691757,68.439255,55.685368,0.40114424,31.818548,45.697693,1
318.08643,83.64981,-14.014325,306.5702,282.47253,77.05188,-22.580864,270.8207,127.7441,51.657906,8.182542,116.546394,122.58083,45.947712,-21.644941,111.56328,1
178.61215,-111.227066,34.703636,-135.37541,95.27313,-65.38303,14.76687,-67.70501,64.17044,-43.068745,8.274476,-46.84508,62.751904,-41.44384,9.65575,-46.11915,1
156.93019,71.62844,88.63597,107.88937,139.17888,38.968437,81.347374,105.99445,94.61841,43.00312,53.629383,65.01741,90.560356,26.128931,52.877995,68.71954,1
101.84164,80.53765,-46.895947,-41.063072,62.230026,54.0908,-29.504215,-8.73285,43.97717,38.225285,-20.850256,-6.171395,44.068203,40.118282,-16.836449,-7.0045557,1
115.35185,-82.855316,-8.621996,-79.79165,68.4667,-48.754856,-5.4249096,-47.762154,61.1149,-42.93048,-4.2611585,-43.287956,98.07166,-41.937187,-9.546877,-88.13728,1
269.84033,16.73496,-96.87668,251.29396,154.88414,36.142593,-69.51906,133.60356,109.87564,24.35503,-48.95926,95.30205,80.93037,14.3376875,-49.794693,62.166252,1
137.85248,100.37586,82.439285,46.170925,92.37751,67.993286,51.53448,35.421955,73.00363,38.79642,30.987764,53.517532,25.958319,16.841778,19.377289,3.8352947,1
216.47934,193.20486,-46.321037,-85.96248,66.63962,62.19832,-22.960947,-6.708399,49.29669,46.011242,-16.985374,-4.9625416,41.136734,36.2271,-18.535566,-6.0216994,1
